State_Num,County_Num,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Temp_Max
41,157,62.63968253968254,65.64285714285714,72.17539682539683,78.87619047619047,85.43333333333334,91.10634920634921,93.22698412698412,93.9952380952381,88.04761904761905,80.87619047619047,70.43809523809524,63.23809523809524,93.9952380952381
41,159,53.66587301587302,58,65.81428571428572,74.41111111111111,81.74444444444444,89.21587301587302,93.2420634920635,93.59126984126983,86.07222222222222,76.08174603174604,63.7531746031746,54.68333333333333,93.59126984126983
41,161,57.388888888888886,61.43650793650794,68.65873015873017,76.76984126984127,83.71587301587302,90.97222222222223,94.77380952380952,95.53492063492064,87.86666666666666,78.38412698412698,66.37857142857143,58.03174603174603,95.53492063492064
41,163,64.94444444444444,69.22698412698412,76.48730158730159,83.85396825396825,89.2936507936508,95.18968253968254,97.67301587301587,98.32698412698413,90.98095238095237,82.86904761904762,72.1920634920635,64.93571428571428,98.32698412698413
41,165,54.99285714285714,59.792857142857144,67.74603174603175,76.83333333333333,84.4968253968254,91.7579365079365,92.82857142857142,91.96507936507936,83.63809523809523,74.50079365079365,62.976190476190474,54.4531746031746,92.82857142857142
41,167,61.50396825396825,63.78174603174603,69.53015873015873,75.84761904761905,82.3873015873016,88.06746031746032,90.03888888888889,90.4095238095238,85.49126984126984,78.76031746031747,69.12936507936507,62.473015873015875,90.4095238095238
41,169,55.03174603174603,59.953968253968256,67.83253968253969,77.25555555555556,84.82936507936508,92.51349206349207,94.95238095238095,94.33333333333333,85.30396825396825,75.45714285714286,63.62063492063492,54.724603174603175,94.95238095238095
41,171,59.212698412698415,62.96825396825397,70.12857142857143,77.53571428571429,83.42936507936508,90.06190476190476,93.44603174603175,93.95238095238095,86.16428571428571,77.27619047619048,66.28174603174604,59.30952380952381,93.95238095238095
41,173,56.843650793650795,61.392857142857146,69.63174603174603,78.51507936507936,85.83571428571429,92.41904761904762,94.1547619047619,93.8404761904762,85.22301587301587,76.21507936507936,64.69603174603175,56.13968253968254,94.1547619047619
41,175,64.46111111111111,67.85317460317461,74.16031746031746,80.86111111111111,86.51825396825397,92.2611111111111,94.61746031746031,95.48095238095239,89.17380952380952,81.96269841269842,71.9063492063492,64.77063492063492,95.48095238095239
41,177,62.515079365079366,66.1,73.23333333333333,80.34444444444445,86.38650793650794,92.88412698412698,95.75238095238095,96.52142857142857,89.49285714285715,81.3952380952381,70.50396825396825,62.98253968253968,96.52142857142857
41,179,48.48730158730159,52.75952380952381,61.24761904761905,71.03253968253968,79.01746031746032,88.12301587301587,92.50952380952381,91.36746031746031,82.50634920634921,71.14682539682539,58.22063492063492,48.21666666666667,92.50952380952381
41,181,52.06031746031746,56.71507936507936,65.07857142857142,73.96349206349207,81.35079365079365,89.66666666666667,94.06825396825397,94.50714285714285,86.01349206349207,75.39365079365079,62.759523809523806,53.342063492063495,94.50714285714285
41,183,56.523809523809526,60.462698412698415,68.32301587301588,76.31428571428572,83.62460317460318,90.77857142857142,94.16904761904762,94.5079365079365,87.05873015873016,77.43174603174603,65.47539682539683,57.11984126984127,94.5079365079365
41,185,60.17619047619048,63.72142857142857,70.80555555555556,78.3015873015873,84.99126984126984,91.54285714285714,94.56269841269841,95.34126984126983,88.18174603174603,79.80714285714286,68.36825396825397,60.656349206349205,95.34126984126983
41,187,62.20952380952381,65.94285714285715,73.1952380952381,80.3079365079365,86.30634920634921,92.77777777777777,95.81428571428572,96.40793650793651,89.24920634920635,80.87777777777778,69.91666666666667,62.46904761904762,96.40793650793651
41,189,51.87380952380953,56.422222222222224,64.33650793650794,73.53253968253968,81.57936507936508,89.61428571428571,91.73174603174603,90.64444444444445,82.23968253968253,72.3515873015873,60.44603174603174,51.294444444444444,91.73174603174603
41,191,52.78968253968254,57.46666666666667,65.8436507936508,75.66587301587302,83.58174603174604,92.36428571428571,96.23095238095239,95.41984126984127,85.94920634920635,74.92222222222222,62.195238095238096,52.48888888888889,96.23095238095239
41,193,56.13650793650794,60.577777777777776,67.95793650793651,76.23174603174603,82.63809523809523,90.5468253968254,94.58412698412698,95.14047619047619,86.81587301587301,76.82936507936508,65.05238095238096,56.90396825396825,95.14047619047619
41,195,48.25238095238095,52.43015873015873,60.861111111111114,70.97777777777777,79.5015873015873,89.24444444444444,93.61190476190477,91.9531746031746,83.00634920634921,71.4047619047619,57.8984126984127,47.804761904761904,93.61190476190477
41,197,52.21111111111111,57.03333333333333,65.87460317460318,76.10079365079365,84.08174603174604,93.02857142857142,97.16507936507936,96.57619047619048,86.79603174603174,75.42380952380952,62.45,52.226190476190474,97.16507936507936
41,199,60.83015873015873,64.18333333333334,71.07063492063492,77.70952380952382,84.3404761904762,90.11587301587302,92.29126984126984,92.61587301587302,87.03571428571429,79.19047619047619,68.56349206349206,61.234920634920634,92.61587301587302
41,201,61.819047619047616,64.94920634920635,71.3873015873016,78.06111111111112,84.72539682539683,90.43888888888888,92.67777777777778,93.27698412698413,87.36746031746031,79.93015873015872,69.4888888888889,62.387301587301586,93.27698412698413
41,203,56.486507936507934,60.43730158730159,68.45396825396826,76.28730158730158,83.56904761904762,90.64285714285714,93.9031746031746,94.08492063492064,86.97698412698412,77.32380952380953,65.29523809523809,56.98095238095238,94.08492063492064
